filename;label;indv;ori_label
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_01_663.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_02_489.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_22_361.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_33_290.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_38_200.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_25_48_936.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_14_898.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_40_40_252.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_38_072.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_38_410.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_39_005.wav;soc;VHMM021;soc % 
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_41_003.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_41_513.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_42_223.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_42_659.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_43_974.wav;soc;VHMM021;soc 
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_44_586.wav;soc;VHMM021;soc 
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_57_783.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_58_592.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_11_59_293.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_12_13_940.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_12_14_034.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_13_56_440.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_13_57_395.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_13_57_889.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_13_58_317.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_29_49_473.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_29_50_316.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_33_15_176.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_40_33_264.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_40_33_523.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_40_33_978.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_57_56_836.wav;mo;VHMM021;mov
HM_VHMM021_MBLT_R01_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___2_07_17_547.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_13_46_283.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_43_57_639.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_44_01_314.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_44_02_837.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_44_28_457.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_49_01_333.wav;mo;VHMM021;mov
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_49_33_519.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_44_498.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_44_757.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_45_109.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_45_393.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_53_45_958.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_06_747.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_07_270.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_07_860.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_08_425.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_08_762.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_09_105.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_09_439.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_09_825.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_10_117.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_10_432.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_10_762.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_11_091.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_11_397.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_11_679.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_11_976.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_12_310.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_12_630.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_12_936.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_13_284.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_13_665.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_13_985.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_14_315.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_14_592.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_14_917.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_15_218.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_16_018.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_16_404.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_17_002.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_17_571.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_18_150.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_18_804.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_19_463.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_23_157.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_26_089.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_26_936.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_27_618.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_28_249.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_28_790.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_29_924.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_30_974.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_31_981.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_33_872.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_36_328.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_36_949.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_39_824.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_42_958.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_43_989.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_46_968.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_48_276.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_48_958.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_49_523.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_50_135.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_54_271.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_54_831.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_54_55_377.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_55_01_879.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_55_08_863.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_55_21_977.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_56_10_048.wav;mo;VHMM021;mov
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_56_24_406.wav;mo;VHMM021;mov
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_56_39_419.wav;mo;VHMM021;mov
HM_VHMM021_MBLT_R01_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_57_03_133.wav;ld;VHMM021;ld
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_55_985.wav;mo;VHMM021;mo
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_10_19_654.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_18_540.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_21_302.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_21_566.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_22_767.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_22_927.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_23_217.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_24_847.wav;agg;VHMM021;agg
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_29_636.wav;soc;VHMM021;soc %
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_54_903.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_57_959.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_00_298.wav;soc;VHMM021;soc %
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_00_990.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_11_924.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_26_165.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_26_602.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_27_507.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_49_286.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_52_567.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_54_841.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_57_290.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_59_366.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_12_59_953.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_13_02_400.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_13_02_623.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_13_03_900.wav;soc;VHMM021;soc
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_13_09_160.wav;ld;VHMM021;ld 
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_14_47_075.wav;soc;VHMM021;soc *
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_15_21_729.wav;ld;VHMM021;ld
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_15_22_400.wav;ld;VHMM021;ld
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_15_40_774.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_22_28_023.wav;soc;VHMM021;soc 
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_22_28_862.wav;soc;VHMM021;soc 
HM_VHMM021_MBLT_R01_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_31_30_513.wav;al;VHMM021;al
HM_VHMM021_MBLT_R01_20190707-20190719_file_9_(2019_07_15-11_44_59)_155944_wav___1_56_02_318.wav;soc;VHMM021;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_16_23_051.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_16_23_548.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_23_15_281.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_10_(2019_07_16-11_44_59)_165944_wav___1_23_28_795.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_52_900.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_53_934.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_54_490.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_55_745.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_14_57_368.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_40_12_657.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_6_(2019_07_12-11_44_59)_125944_wav___1_42_15_052.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_27_49_580.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_44_29_200.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___1_44_37_064.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_01_933.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_02_377.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_02_894.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_03_450.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_11_955.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_12_867.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_13_131.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_35_741.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_45_272.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_47_927.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_06_59_582.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_00_914.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_01_712.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_07_723.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_09_425.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_10_374.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_07_11_967.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_08_44_632.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_7_(2019_07_13-11_44_59)_135944_wav___2_08_46_600.wav;al;VHMM023;al
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_49_554.wav;mo;VHMM023;mov
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_52_097.wav;mo;VHMM023;mov
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_08_57_764.wav;mo;VHMM023;mov
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_03_352.wav;mo;VHMM023;mov
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_09_15_936.wav;mo;VHMM023;mov
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_31_562.wav;agg;VHMM023;agg
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_11_31_753.wav;agg;VHMM023;agg
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_19_05_677.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_19_06_116.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_21_00_614.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_21_01_038.wav;soc;VHMM023;soc *
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_23_25_496.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_23_25_757.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_23_25_862.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_23_26_673.wav;soc;VHMM023;soc
HM_VHMM023_MBLS_R02_20190707-20190719_file_8_(2019_07_14-11_44_59)_145944_wav___1_31_47_366.wav;al;VHMM023;al
